COD_VAR;LIB_VAR;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
IRIS;Code IRIS du lieu de résidence;952770102;Square du Nord (952770102);CHAR;9
IRIS;Code IRIS du lieu de résidence;952770103;Square La Garenne (952770103);CHAR;9
IRIS;Code IRIS du lieu de résidence;952770201;Les Marronniers (952770201);CHAR;9
IRIS;Code IRIS du lieu de résidence;952770202;La Grande Vallée Nord (952770202);CHAR;9
IRIS;Code IRIS du lieu de résidence;952770301;Saint-Blin Orliparc (952770301);CHAR;9
IRIS;Code IRIS du lieu de résidence;952770302;Saint-Blin Tulipe (952770302);CHAR;9
IRIS;Code IRIS du lieu de résidence;952770303;Madeleine-Le Vignois (952770303);CHAR;9
IRIS;Code IRIS du lieu de résidence;952770401;Centre Nord (952770401);CHAR;9
IRIS;Code IRIS du lieu de résidence;952770402;Centre Ville (952770402);CHAR;9
IRIS;Code IRIS du lieu de résidence;952770403;Centre Est et Sud (952770403);CHAR;9
IRIS;Code IRIS du lieu de résidence;952770501;Zone Industrielle (952770501);CHAR;9
IRIS;Code IRIS du lieu de résidence;952800101;Coteaux Cottage (952800101);CHAR;9
IRIS;Code IRIS du lieu de résidence;952800102;Centre Ville (952800102);CHAR;9
IRIS;Code IRIS du lieu de résidence;952800103;Renaissance (952800103);CHAR;9
IRIS;Code IRIS du lieu de résidence;952800104;Grenelle-Le Bois des Garennes (952800104);CHAR;9
IRIS;Code IRIS du lieu de résidence;952800105;Grandes Bornes Sud (952800105);CHAR;9
IRIS;Code IRIS du lieu de résidence;952800106;Chapelle Clignancourt Buttes Chaumont (952800106);CHAR;9
IRIS;Code IRIS du lieu de résidence;952800107;Ampère-Buttes aux Oies (952800107);CHAR;9
IRIS;Code IRIS du lieu de résidence;952800108;Demoiselles-Grand Pré-Gare (952800108);CHAR;9
IRIS;Code IRIS du lieu de résidence;952800109;Vallée du Crould-Village Talmouse (952800109);CHAR;9
IRIS;Code IRIS du lieu de résidence;952800110;Pont de la Brèche-Charles de Gaulle (952800110);CHAR;9
IRIS;Code IRIS du lieu de résidence;952800111;Grandes Bornes Nord (952800111);CHAR;9
IRIS;Code IRIS du lieu de résidence;952880101;Glaisières (952880101);CHAR;9
IRIS;Code IRIS du lieu de résidence;952880102;Hérondeaux (952880102);CHAR;9
IRIS;Code IRIS du lieu de résidence;952880103;Centre (952880103);CHAR;9
IRIS;Code IRIS du lieu de résidence;953060101;Les Bellevues-Les Buttes Blanches (953060101);CHAR;9
IRIS;Code IRIS du lieu de résidence;953060102;Les Courlains-Les Cailloux Gris (953060102);CHAR;9
IRIS;Code IRIS du lieu de résidence;953060103;La Plaine-Les Chênes-Sud A15 (953060103);CHAR;9
IRIS;Code IRIS du lieu de résidence;953060104;La Patte-d'Oie-Les Copistes (953060104);CHAR;9
IRIS;Code IRIS du lieu de résidence;953060105;Centre Ville (953060105);CHAR;9
IRIS;Code IRIS du lieu de résidence;953060106;La Tournade (953060106);CHAR;9
IRIS;Code IRIS du lieu de résidence;953060107;L'Orme Macaire (953060107);CHAR;9
IRIS;Code IRIS du lieu de résidence;953060108;Les Naquettes-Les Bournouviers (953060108);CHAR;9
IRIS;Code IRIS du lieu de résidence;953060109;Le Val d'Herblay (953060109);CHAR;9
IRIS;Code IRIS du lieu de résidence;953130101;Rives de l'Oise (953130101);CHAR;9
IRIS;Code IRIS du lieu de résidence;953130102;La Faisanderie (953130102);CHAR;9
IRIS;Code IRIS du lieu de résidence;953130103;Nogent-Cassan (953130103);CHAR;9
IRIS;Code IRIS du lieu de résidence;953130104;La Garenne (953130104);CHAR;9
IRIS;Code IRIS du lieu de résidence;953130105;Le Haut de l'Isle-Adam (953130105);CHAR;9
IRIS;Code IRIS du lieu de résidence;953230101;Écancourt (953230101);CHAR;9
IRIS;Code IRIS du lieu de résidence;953230102;La Côte des Carrières (953230102);CHAR;9
IRIS;Code IRIS du lieu de résidence;953230103;Les Éguerets (953230103);CHAR;9
IRIS;Code IRIS du lieu de résidence;953230104;Les Bruzacques (953230104);CHAR;9
IRIS;Code IRIS du lieu de résidence;953230105;Le Village (953230105);CHAR;9
IRIS;Code IRIS du lieu de résidence;953230106;Les Jouannes (953230106);CHAR;9
IRIS;Code IRIS du lieu de résidence;953230107;Les Rougeux (953230107);CHAR;9
IRIS;Code IRIS du lieu de résidence;953510101;Louvres Nord (953510101);CHAR;9
IRIS;Code IRIS du lieu de résidence;953510102;Louvres Centre Ouest (953510102);CHAR;9
IRIS;Code IRIS du lieu de résidence;953510103;Louvres Sud et Est (953510103);CHAR;9
IRIS;Code IRIS du lieu de résidence;953710101;Le Bourg-La Garenne (953710101);CHAR;9
IRIS;Code IRIS du lieu de résidence;953710102;Le Bois Maillard (953710102);CHAR;9
IRIS;Code IRIS du lieu de résidence;953880101;Menucourt Sud (953880101);CHAR;9
IRIS;Code IRIS du lieu de résidence;953880102;Menucourt Nord (953880102);CHAR;9
IRIS;Code IRIS du lieu de résidence;953940101;Méry Centre (953940101);CHAR;9
IRIS;Code IRIS du lieu de résidence;953940106;Hameau de la Bonneville (953940106);CHAR;9
IRIS;Code IRIS du lieu de résidence;953940109;Hameau des Soignolles (953940109);CHAR;9
IRIS;Code IRIS du lieu de résidence;953940110;Hameau de Vaux (953940110);CHAR;9
IRIS;Code IRIS du lieu de résidence;954240101;Village 1 (954240101);CHAR;9
IRIS;Code IRIS du lieu de résidence;954240102;Village 2 (954240102);CHAR;9
IRIS;Code IRIS du lieu de résidence;954240201;Renoir (954240201);CHAR;9
IRIS;Code IRIS du lieu de résidence;954240301;Frances-Copistes 1 (954240301);CHAR;9
IRIS;Code IRIS du lieu de résidence;954240302;Frances-Copistes 2 (954240302);CHAR;9
IRIS;Code IRIS du lieu de résidence;954240303;Frances-Copistes 3 (954240303);CHAR;9
IRIS;Code IRIS du lieu de résidence;954240401;République (954240401);CHAR;9
IRIS;Code IRIS du lieu de résidence;954270101;Les Sablons (954270101);CHAR;9
IRIS;Code IRIS du lieu de résidence;954270102;La Plante des Champs-Tas de Cailloux (954270102);CHAR;9
IRIS;Code IRIS du lieu de résidence;954270103;Lévriers-Gare (954270103);CHAR;9
IRIS;Code IRIS du lieu de résidence;954270104;Centre Ville Sud (954270104);CHAR;9
IRIS;Code IRIS du lieu de résidence;954270105;Centre Ville Nord (954270105);CHAR;9
IRIS;Code IRIS du lieu de résidence;954270106;Carrières Faucilles-Butte Pinson (954270106);CHAR;9
IRIS;Code IRIS du lieu de résidence;954270107;Barrage (954270107);CHAR;9
IRIS;Code IRIS du lieu de résidence;954280101;Bas Montmorency Sud (954280101);CHAR;9
IRIS;Code IRIS du lieu de résidence;954280102;Bas Montmorency Centre (954280102);CHAR;9
IRIS;Code IRIS du lieu de résidence;954280103;Bas Montmorency Nord (954280103);CHAR;9
IRIS;Code IRIS du lieu de résidence;954280201;Centre Montmorency Est (954280201);CHAR;9
IRIS;Code IRIS du lieu de résidence;954280202;Centre Montmorency Sud (954280202);CHAR;9
IRIS;Code IRIS du lieu de résidence;954280203;Centre Montmorency Nord (954280203);CHAR;9
IRIS;Code IRIS du lieu de résidence;954280204;Centre Montmorency Centre (954280204);CHAR;9
IRIS;Code IRIS du lieu de résidence;954280301;Haut Montmorency Nord (954280301);CHAR;9
IRIS;Code IRIS du lieu de résidence;954280302;Haut Montmorency Est (954280302);CHAR;9
IRIS;Code IRIS du lieu de résidence;954280303;Haut Montmorency Ouest (954280303);CHAR;9
IRIS;Code IRIS du lieu de résidence;954280304;Haut Montmorency Sud (954280304);CHAR;9
IRIS;Code IRIS du lieu de résidence;954760101;Immarmont (954760101);CHAR;9
IRIS;Code IRIS du lieu de résidence;954760102;La Groue (954760102);CHAR;9
IRIS;Code IRIS du lieu de résidence;954760103;L'Oseraie (954760103);CHAR;9
IRIS;Code IRIS du lieu de résidence;954760104;Le Fond de Chars (954760104);CHAR;9
IRIS;Code IRIS du lieu de résidence;954760105;La Ravinière (954760105);CHAR;9
IRIS;Code IRIS du lieu de résidence;954760107;Osny Centre (954760107);CHAR;9
IRIS;Code IRIS du lieu de résidence;954760108;Lameth (954760108);CHAR;9
IRIS;Code IRIS du lieu de résidence;95476XXXX;IRIS de la commune comptant moins de 200 habitants;CHAR;9
IRIS;Code IRIS du lieu de résidence;954800101;Nord (954800101);CHAR;9
IRIS;Code IRIS du lieu de résidence;954800102;Sud (954800102);CHAR;9
IRIS;Code IRIS du lieu de résidence;954870101;Vieux Persan (954870101);CHAR;9
IRIS;Code IRIS du lieu de résidence;954870102;Village 1 (954870102);CHAR;9
IRIS;Code IRIS du lieu de résidence;954870103;Village 2 (954870103);CHAR;9
IRIS;Code IRIS du lieu de résidence;954870104;Fresnays (954870104);CHAR;9
IRIS;Code IRIS du lieu de résidence;954870105;Limite Persan-Bernes (954870105);CHAR;9
IRIS;Code IRIS du lieu de résidence;954880101;Le Clos Saint-Pierre (954880101);CHAR;9
IRIS;Code IRIS du lieu de résidence;954880102;Centre Ville (954880102);CHAR;9
IRIS;Code IRIS du lieu de résidence;954880103;RN 14 (954880103);CHAR;9
IRIS;Code IRIS du lieu de résidence;954880105;Ouest (954880105);CHAR;9
IRIS;Code IRIS du lieu de résidence;954880106;Les Nouvelles Frances (954880106);CHAR;9
IRIS;Code IRIS du lieu de résidence;95488XXXX;IRIS de la commune comptant moins de 200 habitants;CHAR;9
IRIS;Code IRIS du lieu de résidence;954910102;Centre Vieux Bourg (954910102);CHAR;9
IRIS;Code IRIS du lieu de résidence;954910103;Saint-Nicolas (954910103);CHAR;9
IRIS;Code IRIS du lieu de résidence;954910104;Les Terres de la Ferme (954910104);CHAR;9
IRIS;Code IRIS du lieu de résidence;95491XXXX;IRIS de la commune comptant moins de 200 habitants;CHAR;9
IRIS;Code IRIS du lieu de résidence;955000103;Hermitage (955000103);CHAR;9
IRIS;Code IRIS du lieu de résidence;955000201;Centre Ville (955000201);CHAR;9
IRIS;Code IRIS du lieu de résidence;955000301;Saint-Martin-Zone d'Activités (955000301);CHAR;9
IRIS;Code IRIS du lieu de résidence;955000304;Saint-Martin (955000304);CHAR;9
IRIS;Code IRIS du lieu de résidence;955000401;Les Larris-Maradas (955000401);CHAR;9
IRIS;Code IRIS du lieu de résidence;955000501;Marcouville (955000501);CHAR;9
IRIS;Code IRIS du lieu de résidence;955000601;Saint-Jean-Les Patis (955000601);CHAR;9
IRIS;Code IRIS du lieu de résidence;955000701;Les Louvrais (955000701);CHAR;9
IRIS;Code IRIS du lieu de résidence;955000801;Les Cordeliers (955000801);CHAR;9
IRIS;Code IRIS du lieu de résidence;955000901;Centre Hospitalier (955000901);CHAR;9
IRIS;Code IRIS du lieu de résidence;955390101;Vieux Saint-Brice (955390101);CHAR;9
IRIS;Code IRIS du lieu de résidence;955390102;Centre Ville (955390102);CHAR;9
IRIS;Code IRIS du lieu de résidence;955390104;Vergers Nord (955390104);CHAR;9
IRIS;Code IRIS du lieu de résidence;955390105;Vergers Centre Nord (955390105);CHAR;9
IRIS;Code IRIS du lieu de résidence;955390106;Vergers Centre Sud (955390106);CHAR;9
IRIS;Code IRIS du lieu de résidence;955390107;Vergers Sud (955390107);CHAR;9
IRIS;Code IRIS du lieu de résidence;95539XXXX;IRIS de la commune comptant moins de 200 habitants;CHAR;9
IRIS;Code IRIS du lieu de résidence;955550101;La Mairie (955550101);CHAR;9
IRIS;Code IRIS du lieu de résidence;955550102;La Terre aux Clercs (955550102);CHAR;9
IRIS;Code IRIS du lieu de résidence;955550103;Quartier du Petit Lac (955550103);CHAR;9
IRIS;Code IRIS du lieu de résidence;955550104;Les Raguenets 1 (955550104);CHAR;9
IRIS;Code IRIS du lieu de résidence;955550105;Quartier de la Gare (955550105);CHAR;9
IRIS;Code IRIS du lieu de résidence;955550106;Les Raguenets 2 (955550106);CHAR;9
IRIS;Code IRIS du lieu de résidence;955550107;Quartier des Marais (955550107);CHAR;9
IRIS;Code IRIS du lieu de résidence;955550108;Le Forum (955550108);CHAR;9
IRIS;Code IRIS du lieu de résidence;955630102;La Châtaigneraie (955630102);CHAR;9
IRIS;Code IRIS du lieu de résidence;955630103;Marcel Pagnol (955630103);CHAR;9
IRIS;Code IRIS du lieu de résidence;955630104;Le Rosaire (955630104);CHAR;9
IRIS;Code IRIS du lieu de résidence;955630105;Les Lutins (955630105);CHAR;9
IRIS;Code IRIS du lieu de résidence;955630106;Les Diablots (955630106);CHAR;9
IRIS;Code IRIS du lieu de résidence;955630107;Les Cancelles (955630107);CHAR;9
IRIS;Code IRIS du lieu de résidence;955720101;Blanche de Castille-Clos Roi-Giono (955720101);CHAR;9
IRIS;Code IRIS du lieu de résidence;955720102;Hôtel de Ville-St Louis-Cop Rénovation (955720102);CHAR;9
IRIS;Code IRIS du lieu de résidence;955720103;Lycée-Île-de-France-Prés Saint-Ouen (955720103);CHAR;9
IRIS;Code IRIS du lieu de résidence;955720104;Parc le Nôtre (955720104);CHAR;9
IRIS;Code IRIS du lieu de résidence;955720105;Chennevières (955720105);CHAR;9
IRIS;Code IRIS du lieu de résidence;955720106;Maubuisson-Bourseaux-Saint-Prix (955720106);CHAR;9
IRIS;Code IRIS du lieu de résidence;955720108;Bellevues-Liesse (955720108);CHAR;9
IRIS;Code IRIS du lieu de résidence;955720112;Centre Ville-Mail-Golf-Épluches-Pont Petit (955720112);CHAR;9
IRIS;Code IRIS du lieu de résidence;955720116;Hauguel-Zone d'Activités Épluches (955720116);CHAR;9
IRIS;Code IRIS du lieu de résidence;955720118;Bethunes (955720118);CHAR;9
IRIS;Code IRIS du lieu de résidence;95572XXXX;IRIS de la commune comptant moins de 200 habitants;CHAR;9
IRIS;Code IRIS du lieu de résidence;955740102;Saint-Prix Village (955740102);CHAR;9
IRIS;Code IRIS du lieu de résidence;955740103;Saint-Prix Centre (955740103);CHAR;9
IRIS;Code IRIS du lieu de résidence;955740104;Saint-Prix Ville (955740104);CHAR;9
IRIS;Code IRIS du lieu de résidence;955820101;Les Carreaux (955820101);CHAR;9
IRIS;Code IRIS du lieu de résidence;955820102;Le Moulin (955820102);CHAR;9
IRIS;Code IRIS du lieu de résidence;955820103;Gabriel Péri (955820103);CHAR;9
IRIS;Code IRIS du lieu de résidence;955820104;Pasteur I (955820104);CHAR;9
IRIS;Code IRIS du lieu de résidence;955820105;Pasteur II (955820105);CHAR;9
IRIS;Code IRIS du lieu de résidence;955820106;Garonnes (955820106);CHAR;9
IRIS;Code IRIS du lieu de résidence;955820107;Poirier Baron (955820107);CHAR;9
IRIS;Code IRIS du lieu de résidence;955820108;Les Loges (955820108);CHAR;9
IRIS;Code IRIS du lieu de résidence;955820109;Centre Ville I (955820109);CHAR;9
IRIS;Code IRIS du lieu de résidence;955820110;Centre Ville II (955820110);CHAR;9
IRIS;Code IRIS du lieu de résidence;955850101;Mont de Gif-Haut du Roy (955850101);CHAR;9
IRIS;Code IRIS du lieu de résidence;955850102;Jaurès (955850102);CHAR;9
IRIS;Code IRIS du lieu de résidence;955850103;Neruda (955850103);CHAR;9
IRIS;Code IRIS du lieu de résidence;955850104;Gare-Romain Rolland (955850104);CHAR;9
IRIS;Code IRIS du lieu de résidence;955850105;Centre Sportif Mandela (955850105);CHAR;9
IRIS;Code IRIS du lieu de résidence;955850106;Saint-Exupéry (955850106);CHAR;9
IRIS;Code IRIS du lieu de résidence;955850107;Anatole France (955850107);CHAR;9
IRIS;Code IRIS du lieu de résidence;955850108;Les Flanades (955850108);CHAR;9
IRIS;Code IRIS du lieu de résidence;955850109;Bois de Lochères (955850109);CHAR;9
IRIS;Code IRIS du lieu de résidence;955850110;Les Sablons (955850110);CHAR;9
IRIS;Code IRIS du lieu de résidence;955850111;Pasteur (955850111);CHAR;9
IRIS;Code IRIS du lieu de résidence;955850112;Chardonnerettes Nord (955850112);CHAR;9
IRIS;Code IRIS du lieu de résidence;955850113;Chardonnerettes Sud (955850113);CHAR;9
IRIS;Code IRIS du lieu de résidence;955850114;Miraville (955850114);CHAR;9
IRIS;Code IRIS du lieu de résidence;955850115;La Pépinière-Malesherbes (955850115);CHAR;9
IRIS;Code IRIS du lieu de résidence;955850116;Chauffour-Les Marais (955850116);CHAR;9
IRIS;Code IRIS du lieu de résidence;955850117;Les Rosiers (955850117);CHAR;9
IRIS;Code IRIS du lieu de résidence;955850118;Chantepie (955850118);CHAR;9
IRIS;Code IRIS du lieu de résidence;955850119;Mermoz (955850119);CHAR;9
IRIS;Code IRIS du lieu de résidence;955850120;Saint-Saëns (955850120);CHAR;9
IRIS;Code IRIS du lieu de résidence;955850121;Macé-André Gide (955850121);CHAR;9
IRIS;Code IRIS du lieu de résidence;955850122;Les Vignes Blanches (955850122);CHAR;9
IRIS;Code IRIS du lieu de résidence;955850123;Anne Frank (955850123);CHAR;9
IRIS;Code IRIS du lieu de résidence;955850124;Les Mureaux (955850124);CHAR;9
IRIS;Code IRIS du lieu de résidence;955850125;Paul Herbe (955850125);CHAR;9
IRIS;Code IRIS du lieu de résidence;955980101;Les Sources-Le Stade (955980101);CHAR;9
IRIS;Code IRIS du lieu de résidence;955980102;Les Dures Terres-Le Noyer Crapaud (955980102);CHAR;9
IRIS;Code IRIS du lieu de résidence;955980103;Le Centre (955980103);CHAR;9
IRIS;Code IRIS du lieu de résidence;955980104;Quartier Est (955980104);CHAR;9
IRIS;Code IRIS du lieu de résidence;955980105;Quartier des Fleurs (955980105);CHAR;9
IRIS;Code IRIS du lieu de résidence;955980106;Les Noëls (955980106);CHAR;9
IRIS;Code IRIS du lieu de résidence;955980107;Petit Lac-Plaine Gavinot (955980107);CHAR;9
IRIS;Code IRIS du lieu de résidence;956070101;Forêt de Montmorency (956070101);CHAR;9
IRIS;Code IRIS du lieu de résidence;956070102;Centre Ancien Ouest (956070102);CHAR;9
IRIS;Code IRIS du lieu de résidence;956070103;Les Lignières (956070103);CHAR;9
IRIS;Code IRIS du lieu de résidence;956070104;Guynemer-Mermoz (956070104);CHAR;9
IRIS;Code IRIS du lieu de résidence;956070105;Les Écouardes (956070105);CHAR;9
IRIS;Code IRIS du lieu de résidence;956070106;Verdun-La Plaine (956070106);CHAR;9
IRIS;Code IRIS du lieu de résidence;956070107;Les Pins-Jules César (956070107);CHAR;9
IRIS;Code IRIS du lieu de résidence;956070108;Carré Sainte-Honorine (956070108);CHAR;9
IRIS;Code IRIS du lieu de résidence;956070110;Bois des Aulnaies (956070110);CHAR;9
IRIS;Code IRIS du lieu de résidence;956070111;Les Sarments (956070111);CHAR;9
IRIS;Code IRIS du lieu de résidence;956070112;Vaucelles (956070112);CHAR;9
IRIS;Code IRIS du lieu de résidence;956070113;Centre Ancien Est (956070113);CHAR;9
IRIS;Code IRIS du lieu de résidence;956370101;Sablons-Ombrages-Moissons (956370101);CHAR;9
IRIS;Code IRIS du lieu de résidence;956370102;Le Boulingrin (956370102);CHAR;9
IRIS;Code IRIS du lieu de résidence;956370103;Siaule-Le Boulingrin (956370103);CHAR;9
IRIS;Code IRIS du lieu de résidence;956370104;Marnière-Les Groues-Allée Couverte (956370104);CHAR;9
IRIS;Code IRIS du lieu de résidence;956370105;Hauts Toupets-Bocquet-Longues Terres (956370105);CHAR;9
IRIS;Code IRIS du lieu de résidence;956370106;Le Village (956370106);CHAR;9
IRIS;Code IRIS du lieu de résidence;956800101;Plaine de France (956800101);CHAR;9
IRIS;Code IRIS du lieu de résidence;956800102;Charmettes (956800102);CHAR;9
IRIS;Code IRIS du lieu de résidence;956800103;Carreaux Nord (956800103);CHAR;9
IRIS;Code IRIS du lieu de résidence;956800104;Carreaux Sud (956800104);CHAR;9
IRIS;Code IRIS du lieu de résidence;956800105;Clair de Lune (956800105);CHAR;9
IRIS;Code IRIS du lieu de résidence;956800107;P.L.M. Est (956800107);CHAR;9
IRIS;Code IRIS du lieu de résidence;956800108;P.L.M. Ouest (956800108);CHAR;9
IRIS;Code IRIS du lieu de résidence;956800109;Mont Giffard-Malassis (956800109);CHAR;9
IRIS;Code IRIS du lieu de résidence;956800110;Village-Val Roger (956800110);CHAR;9
IRIS;Code IRIS du lieu de résidence;956800111;Cerisaie-Sorbier (956800111);CHAR;9
IRIS;Code IRIS du lieu de résidence;956800112;D.L.M. Ouest (956800112);CHAR;9
IRIS;Code IRIS du lieu de résidence;956800113;D.L.M. Nord (956800113);CHAR;9
IRIS;Code IRIS du lieu de résidence;956800114;D.L.M. Sud (956800114);CHAR;9
IRIS;Code IRIS du lieu de résidence;95680XXXX;IRIS de la commune comptant moins de 200 habitants;CHAR;9
IRIS;Code IRIS du lieu de résidence;971010101;Belle Plaine-Pointe d'Or-Dothémare-Boisripeaux (971010101);CHAR;9
IRIS;Code IRIS du lieu de résidence;971010102;Dothemare-Boisripeaux (971010102);CHAR;9
IRIS;Code IRIS du lieu de résidence;971010103;Providence-Salle d'Azile-Bazin-Nérée (971010103);CHAR;9
IRIS;Code IRIS du lieu de résidence;971010104;Grand Camp Ouest (971010104);CHAR;9
IRIS;Code IRIS du lieu de résidence;971010105;Grand Camp Nord (971010105);CHAR;9
IRIS;Code IRIS du lieu de résidence;971010106;Grand Camp Sud-Est (971010106);CHAR;9
IRIS;Code IRIS du lieu de résidence;971010107;Cour Charneau-Raizet (Les Esses-Carbet) (971010107);CHAR;9
IRIS;Code IRIS du lieu de résidence;971010108;Domaine public - Raizet quartier Les Seuils (971010108);CHAR;9
IRIS;Code IRIS du lieu de résidence;971010109;Morne Vergain-Raizet (971010109);CHAR;9
IRIS;Code IRIS du lieu de résidence;971010110;Quatre Chemins-Tamarin-Pointe d'Or Est (971010110);CHAR;9
IRIS;Code IRIS du lieu de résidence;971010111;Bazin-Cocoyer-Jaspard (971010111);CHAR;9
IRIS;Code IRIS du lieu de résidence;971010112;Sarazin-Papin B.-B. Sol.-Céligny-Bazin (971010112);CHAR;9
IRIS;Code IRIS du lieu de résidence;971010113;Caduc-Double-Chazeau-Beausoleil (971010113);CHAR;9
IRIS;Code IRIS du lieu de résidence;971010114;Fond Logier-Carénage-Blanchard (971010114);CHAR;9
IRIS;Code IRIS du lieu de résidence;971010115;Chauvel-Dugazon (971010115);CHAR;9
IRIS;Code IRIS du lieu de résidence;971010116;Boissard-Morne Flory (971010116);CHAR;9
IRIS;Code IRIS du lieu de résidence;971010117;Vieux Bourg (971010117);CHAR;9
IRIS;Code IRIS du lieu de résidence;971010118;Anquetil-Dugazon (971010118);CHAR;9
IRIS;Code IRIS du lieu de résidence;971010119;Petit Pérou (971010119);CHAR;9
IRIS;Code IRIS du lieu de résidence;971010120;Besson-Pages-Peinnel (971010120);CHAR;9
IRIS;Code IRIS du lieu de résidence;971010121;Besson-Caraque (971010121);CHAR;9
IRIS;Code IRIS du lieu de résidence;971010122;Céligny-Bois de Rose-Caraque (971010122);CHAR;9
IRIS;Code IRIS du lieu de résidence;971020101;Le Bourg (971020101);CHAR;9
IRIS;Code IRIS du lieu de résidence;971020102;Pointe Grande Vigie-Portlands-Campêche-Beau Voisin (971020102);CHAR;9
IRIS;Code IRIS du lieu de résidence;971030101;Calvaire-Bragelogne (971030101);CHAR;9
IRIS;Code IRIS du lieu de résidence;971030102;Plaisance-Convenance (971030102);CHAR;9
IRIS;Code IRIS du lieu de résidence;971030103;Wonche (971030103);CHAR;9
IRIS;Code IRIS du lieu de résidence;971030104;Belcourt-Destrellan (971030104);CHAR;9
IRIS;Code IRIS du lieu de résidence;971030105;Zone Industrielle de Jarry-La Jaille (971030105);CHAR;9
IRIS;Code IRIS du lieu de résidence;971030106;Le Bourg-Trioncelle (971030106);CHAR;9
IRIS;Code IRIS du lieu de résidence;971040101;Pères Blancs (971040101);CHAR;9
IRIS;Code IRIS du lieu de résidence;971040102;Le Bourg (971040102);CHAR;9
IRIS;Code IRIS du lieu de résidence;971040103;Saint-Robert (971040103);CHAR;9
IRIS;Code IRIS du lieu de résidence;971050101;Centre-Bourg (971050101);CHAR;9
IRIS;Code IRIS du lieu de résidence;971050102;Préfecture-Carmel (971050102);CHAR;9
IRIS;Code IRIS du lieu de résidence;971050103;Petit Paris-Desmarais (971050103);CHAR;9
IRIS;Code IRIS du lieu de résidence;971050104;Mallian-Morne à Vache (971050104);CHAR;9
IRIS;Code IRIS du lieu de résidence;971050105;Bologne-Rivière des Pères (971050105);CHAR;9
IRIS;Code IRIS du lieu de résidence;971060101;Monchy-Matone-Thomas (971060101);CHAR;9
IRIS;Code IRIS du lieu de résidence;971060102;Bourg-Descoudes-Courbaril (971060102);CHAR;9
IRIS;Code IRIS du lieu de résidence;971060103;Pigeon-Malendure-Caféière (971060103);CHAR;9
IRIS;Code IRIS du lieu de résidence;971070101;Bananier-Haute Plaine (971070101);CHAR;9
IRIS;Code IRIS du lieu de résidence;971070102;Saint-Sauveur-L'Habituée (971070102);CHAR;9
IRIS;Code IRIS du lieu de résidence;971070103;Moulin à Eaux-Routhiers-Concession (971070103);CHAR;9
IRIS;Code IRIS du lieu de résidence;971070104;Sainte-Marie-Four à Chaux (971070104);CHAR;9
IRIS;Code IRIS du lieu de résidence;971070105;Cambrefort-Moravie (971070105);CHAR;9
IRIS;Code IRIS du lieu de résidence;971070106;Le Bourg (971070106);CHAR;9
IRIS;Code IRIS du lieu de résidence;971070107;Sarlassone-Petit Pérou (971070107);CHAR;9
IRIS;Code IRIS du lieu de résidence;971090101;Rivière Sens (971090101);CHAR;9
IRIS;Code IRIS du lieu de résidence;971090102;Blanchet-Le Bourg (971090102);CHAR;9
IRIS;Code IRIS du lieu de résidence;971090103;Champfleury-Palmiste (971090103);CHAR;9
IRIS;Code IRIS du lieu de résidence;971120101;Le Bourg (971120101);CHAR;9
IRIS;Code IRIS du lieu de résidence;971120102;Trois Îlets-Cadet-Gagneron-Beauregard-Basses (971120102);CHAR;9
IRIS;Code IRIS du lieu de résidence;971130101;Marina-Bas du Fort-Grand-Baie (971130101);CHAR;9
IRIS;Code IRIS du lieu de résidence;971130102;Montauban-Belle Plaine-Périnet (971130102);CHAR;9
IRIS;Code IRIS du lieu de résidence;971130103;Le Bourg (971130103);CHAR;9
IRIS;Code IRIS du lieu de résidence;971130104;Dampierre-Saline-Pliane-Dunoyer (971130104);CHAR;9
IRIS;Code IRIS du lieu de résidence;971130105;Grand Bois-Port Blanc (971130105);CHAR;9
IRIS;Code IRIS du lieu de résidence;971130106;Mathurin-Poucet-Blanchard-Labrousse (971130106);CHAR;9
IRIS;Code IRIS du lieu de résidence;971130107;Mare Gaillard-Petit Havre (971130107);CHAR;9
IRIS;Code IRIS du lieu de résidence;971140101;Le Bourg (971140101);CHAR;9
IRIS;Code IRIS du lieu de résidence;971140102;Sarcelle-Moreau-Christophe (971140102);CHAR;9
IRIS;Code IRIS du lieu de résidence;971150101;Le Bourg (971150101);CHAR;9
IRIS;Code IRIS du lieu de résidence;971150102;Castel-Jaula (971150102);CHAR;9
IRIS;Code IRIS du lieu de résidence;971150103;Boisbert-Pichon (971150103);CHAR;9
IRIS;Code IRIS du lieu de résidence;971150104;Grosse Montagne (971150104);CHAR;9
IRIS;Code IRIS du lieu de résidence;971150105;Pierrette (971150105);CHAR;9
IRIS;Code IRIS du lieu de résidence;971160101;Vieux Bourg (971160101);CHAR;9
IRIS;Code IRIS du lieu de résidence;971160102;Perrin Belle Espérance (971160102);CHAR;9
IRIS;Code IRIS du lieu de résidence;971160103;Bosredon Lebraire Gensolin (971160103);CHAR;9
IRIS;Code IRIS du lieu de résidence;971160104;Chazeau Saint-Cyr (971160104);CHAR;9
IRIS;Code IRIS du lieu de résidence;971160105;Lasserre Jabrun Blanchet (971160105);CHAR;9
IRIS;Code IRIS du lieu de résidence;971160106;Bourg Bonne Terre (971160106);CHAR;9
IRIS;Code IRIS du lieu de résidence;971160107;Bourg Marieulle (971160107);CHAR;9
